types,counts,probs,total_unique
although,107,0.00016111521846169598,32652
huge,107,0.00016111521846169598,32652
rousseau,107,0.00016111521846169598,32652
easily,106,0.00015960946875644648,32652
survival,106,0.00015960946875644648,32652
bodies,106,0.00015960946875644648,32652
periods,106,0.00015960946875644648,32652
open,106,0.00015960946875644648,32652
relations,106,0.00015960946875644648,32652
poverty,106,0.00015960946875644648,32652
river,105,0.000158103719051197,32652
nineteenth,105,0.000158103719051197,32652
suggests,105,0.000158103719051197,32652
alone,105,0.000158103719051197,32652
beginning,105,0.000158103719051197,32652
rich,105,0.000158103719051197,32652
original,105,0.000158103719051197,32652
limited,104,0.0001565979693459475,32652
direct,104,0.0001565979693459475,32652
house,104,0.0001565979693459475,32652
digital,104,0.0001565979693459475,32652
return,103,0.000155092219640698,32652
practice,103,0.000155092219640698,32652
biology,103,0.000155092219640698,32652
main,103,0.000155092219640698,32652
peace,103,0.000155092219640698,32652
team,103,0.000155092219640698,32652
plants,103,0.000155092219640698,32652
collective,103,0.000155092219640698,32652
easy,102,0.0001535864699354485,32652
reality,102,0.0001535864699354485,32652
status,102,0.0001535864699354485,32652
specific,102,0.0001535864699354485,32652
unique,102,0.0001535864699354485,32652
let,102,0.0001535864699354485,32652
whom,102,0.0001535864699354485,32652
ultimately,102,0.0001535864699354485,32652
maya,102,0.0001535864699354485,32652
signs,101,0.00015208072023019902,32652
questions,101,0.00015208072023019902,32652
moment,101,0.00015208072023019902,32652
debate,101,0.00015208072023019902,32652
cost,101,0.00015208072023019902,32652
crops,101,0.00015208072023019902,32652
exchange,101,0.00015208072023019902,32652
lower,101,0.00015208072023019902,32652
religious,101,0.00015208072023019902,32652
origin,100,0.00015057497052494952,32652
learn,100,0.00015057497052494952,32652
produced,100,0.00015057497052494952,32652
noted,100,0.00015057497052494952,32652
