types,counts,probs,total_unique
equal,44,0.0001784121320249777,18614
effect,44,0.0001784121320249777,18614
return,44,0.0001784121320249777,18614
overall,44,0.0001784121320249777,18614
body,44,0.0001784121320249777,18614
tepe,44,0.0001784121320249777,18614
heroic,44,0.0001784121320249777,18614
ourselves,43,0.00017435731084259183,18614
literature,43,0.00017435731084259183,18614
necessarily,43,0.00017435731084259183,18614
despite,43,0.00017435731084259183,18614
tended,43,0.00017435731084259183,18614
difference,43,0.00017435731084259183,18614
lahontan,43,0.00017435731084259183,18614
self-conscious,43,0.00017435731084259183,18614
natchez,43,0.00017435731084259183,18614
built,43,0.00017435731084259183,18614
broad,42,0.000170302489660206,18614
comes,42,0.000170302489660206,18614
agricultural,42,0.000170302489660206,18614
affairs,42,0.000170302489660206,18614
force,42,0.000170302489660206,18614
enough,42,0.000170302489660206,18614
size,42,0.000170302489660206,18614
cannot,42,0.000170302489660206,18614
hardly,42,0.000170302489660206,18614
centre,42,0.000170302489660206,18614
military,42,0.000170302489660206,18614
amazonia,42,0.000170302489660206,18614
ceremonial,42,0.000170302489660206,18614
administration,42,0.000170302489660206,18614
thomas,41,0.00016624766847782012,18614
arguments,41,0.00016624766847782012,18614
critique,41,0.00016624766847782012,18614
hierarchy,41,0.00016624766847782012,18614
create,41,0.00016624766847782012,18614
happen,41,0.00016624766847782012,18614
historians,41,0.00016624766847782012,18614
priests,41,0.00016624766847782012,18614
record,41,0.00016624766847782012,18614
monumental,41,0.00016624766847782012,18614
robert,41,0.00016624766847782012,18614
wheat,41,0.00016624766847782012,18614
books,40,0.00016219284729543428,18614
animal,40,0.00016219284729543428,18614
next,40,0.00016219284729543428,18614
points,40,0.00016219284729543428,18614
give,40,0.00016219284729543428,18614
notion,40,0.00016219284729543428,18614
powerful,40,0.00016219284729543428,18614
formal,40,0.00016219284729543428,18614
ones,40,0.00016219284729543428,18614
allowed,40,0.00016219284729543428,18614
close,40,0.00016219284729543428,18614
high,40,0.00016219284729543428,18614
physical,40,0.00016219284729543428,18614
americans,40,0.00016219284729543428,18614
worked,40,0.00016219284729543428,18614
act,40,0.00016219284729543428,18614
millennium,40,0.00016219284729543428,18614
holocene,40,0.00016219284729543428,18614
çatalhöyük,40,0.00016219284729543428,18614
plant,39,0.0001581380261130484,18614
osage,39,0.0001581380261130484,18614
implications,39,0.0001581380261130484,18614
someone,39,0.0001581380261130484,18614
