types,counts,probs,total_unique
dart's,20,0.0002349900129244507,7598
focus,20,0.0002349900129244507,7598
resources,20,0.0002349900129244507,7598
turn,20,0.0002349900129244507,7598
recorded,20,0.0002349900129244507,7598
anger,20,0.0002349900129244507,7598
develop,20,0.0002349900129244507,7598
responses,20,0.0002349900129244507,7598
thing,19,0.00022324051227822818,7598
associated,19,0.00022324051227822818,7598
finding,19,0.00022324051227822818,7598
darwin,19,0.00022324051227822818,7598
significant,19,0.00022324051227822818,7598
create,19,0.00022324051227822818,7598
equally,19,0.00022324051227822818,7598
shape,19,0.00022324051227822818,7598
careful,19,0.00022324051227822818,7598
soldiers,19,0.00022324051227822818,7598
order,19,0.00022324051227822818,7598
constant,19,0.00022324051227822818,7598
thinking,19,0.00022324051227822818,7598
competitive,19,0.00022324051227822818,7598
wrong,19,0.00022324051227822818,7598
context,19,0.00022324051227822818,7598
seeing,19,0.00022324051227822818,7598
relationships,19,0.00022324051227822818,7598
argues,19,0.00022324051227822818,7598
commitment,19,0.00022324051227822818,7598
effects,19,0.00022324051227822818,7598
erectus,19,0.00022324051227822818,7598
archaic,19,0.00022324051227822818,7598
showing,19,0.00022324051227822818,7598
type,19,0.00022324051227822818,7598
long-term,19,0.00022324051227822818,7598
chimp,19,0.00022324051227822818,7598
harsh,18,0.00021149101163200565,7598
lost,18,0.00021149101163200565,7598
i'd,18,0.00021149101163200565,7598
alone,18,0.00021149101163200565,7598
capable,18,0.00021149101163200565,7598
wanted,18,0.00021149101163200565,7598
finds,18,0.00021149101163200565,7598
earlier,18,0.00021149101163200565,7598
hand,18,0.00021149101163200565,7598
couldn't,18,0.00021149101163200565,7598
success,18,0.00021149101163200565,7598
earliest,18,0.00021149101163200565,7598
history,18,0.00021149101163200565,7598
imagined,18,0.00021149101163200565,7598
knowledge,18,0.00021149101163200565,7598
working,18,0.00021149101163200565,7598
production,18,0.00021149101163200565,7598
clever,18,0.00021149101163200565,7598
kill,18,0.00021149101163200565,7598
system,18,0.00021149101163200565,7598
instincts,18,0.00021149101163200565,7598
above,18,0.00021149101163200565,7598
cannot,18,0.00021149101163200565,7598
along,18,0.00021149101163200565,7598
deliberately,18,0.00021149101163200565,7598
special,18,0.00021149101163200565,7598
collaboration,18,0.00021149101163200565,7598
mean,18,0.00021149101163200565,7598
male,18,0.00021149101163200565,7598
female,18,0.00021149101163200565,7598
survived,18,0.00021149101163200565,7598
high,18,0.00021149101163200565,7598
subtle,18,0.00021149101163200565,7598
perspective,18,0.00021149101163200565,7598
acts,18,0.00021149101163200565,7598
motivated,18,0.00021149101163200565,7598
everyone,18,0.00021149101163200565,7598
your,18,0.00021149101163200565,7598
well-being,18,0.00021149101163200565,7598
mother,18,0.00021149101163200565,7598
instead,18,0.00021149101163200565,7598
risks,18,0.00021149101163200565,7598
elaborate,18,0.00021149101163200565,7598
helping,18,0.00021149101163200565,7598
motivation,18,0.00021149101163200565,7598
respond,18,0.00021149101163200565,7598
jemmy,18,0.00021149101163200565,7598
family,17,0.00019974151098578312,7598
caves,17,0.00019974151098578312,7598
nearest,17,0.00019974151098578312,7598
eyes,17,0.00019974151098578312,7598
moment,17,0.00019974151098578312,7598
preserved,17,0.00019974151098578312,7598
deal,17,0.00019974151098578312,7598
half,17,0.00019974151098578312,7598
challenge,17,0.00019974151098578312,7598
convinced,17,0.00019974151098578312,7598
based,17,0.00019974151098578312,7598
consider,17,0.00019974151098578312,7598
during,17,0.00019974151098578312,7598
human-like,17,0.00019974151098578312,7598
involved,17,0.00019974151098578312,7598
famous,17,0.00019974151098578312,7598
primates,17,0.00019974151098578312,7598
studies,17,0.00019974151098578312,7598
potential,17,0.00019974151098578312,7598
mental,17,0.00019974151098578312,7598
taking,17,0.00019974151098578312,7598
outside,17,0.00019974151098578312,7598
altruistic,17,0.00019974151098578312,7598
needs,17,0.00019974151098578312,7598
four,17,0.00019974151098578312,7598
attack,17,0.00019974151098578312,7598
throughout,17,0.00019974151098578312,7598
mesolithic,17,0.00019974151098578312,7598
mothers,17,0.00019974151098578312,7598
possessions,17,0.00019974151098578312,7598
emotionally,17,0.00019974151098578312,7598
aware,17,0.00019974151098578312,7598
genes,17,0.00019974151098578312,7598
fear,17,0.00019974151098578312,7598
savannah,16,0.00018799201033956056,7598
done,16,0.00018799201033956056,7598
question,16,0.00018799201033956056,7598
worth,16,0.00018799201033956056,7598
weapons,16,0.00018799201033956056,7598
millions,16,0.00018799201033956056,7598
dating,16,0.00018799201033956056,7598
tool,16,0.00018799201033956056,7598
easily,16,0.00018799201033956056,7598
assume,16,0.00018799201033956056,7598
again,16,0.00018799201033956056,7598
hands,16,0.00018799201033956056,7598
theory,16,0.00018799201033956056,7598
culture,16,0.00018799201033956056,7598
actions,16,0.00018799201033956056,7598
explained,16,0.00018799201033956056,7598
scientific,16,0.00018799201033956056,7598
apparent,16,0.00018799201033956056,7598
louis,16,0.00018799201033956056,7598
ought,16,0.00018799201033956056,7598
per,16,0.00018799201033956056,7598
cent,16,0.00018799201033956056,7598
pebble,16,0.00018799201033956056,7598
soon,16,0.00018799201033956056,7598
places,16,0.00018799201033956056,7598
defend,16,0.00018799201033956056,7598
raw,16,0.00018799201033956056,7598
lead,16,0.00018799201033956056,7598
hold,16,0.00018799201033956056,7598
injury,16,0.00018799201033956056,7598
familiar,16,0.00018799201033956056,7598
ritual,16,0.00018799201033956056,7598
respect,16,0.00018799201033956056,7598
killed,16,0.00018799201033956056,7598
contexts,16,0.00018799201033956056,7598
callous,16,0.00018799201033956056,7598
object,16,0.00018799201033956056,7598
expect,16,0.00018799201033956056,7598
immediate,16,0.00018799201033956056,7598
unusual,16,0.00018799201033956056,7598
forms,16,0.00018799201033956056,7598
burial,16,0.00018799201033956056,7598
individual,16,0.00018799201033956056,7598
morality,16,0.00018799201033956056,7598
fit,15,0.00017624250969333803,7598
hurt,15,0.00017624250969333803,7598
periods,15,0.00017624250969333803,7598
prehistoric,15,0.00017624250969333803,7598
gathering,15,0.00017624250969333803,7598
got,15,0.00017624250969333803,7598
burials,15,0.00017624250969333803,7598
parts,15,0.00017624250969333803,7598
piece,15,0.00017624250969333803,7598
obvious,15,0.00017624250969333803,7598
piltdown,15,0.00017624250969333803,7598
century,15,0.00017624250969333803,7598
alongside,15,0.00017624250969333803,7598
extreme,15,0.00017624250969333803,7598
relationship,15,0.00017624250969333803,7598
key,15,0.00017624250969333803,7598
path,15,0.00017624250969333803,7598
actually,15,0.00017624250969333803,7598
brought,15,0.00017624250969333803,7598
led,15,0.00017624250969333803,7598
argued,15,0.00017624250969333803,7598
pattern,15,0.00017624250969333803,7598
skills,15,0.00017624250969333803,7598
placed,15,0.00017624250969333803,7598
differences,15,0.00017624250969333803,7598
materials,15,0.00017624250969333803,7598
neither,15,0.00017624250969333803,7598
alive,15,0.00017624250969333803,7598
useful,15,0.00017624250969333803,7598
skeletons,15,0.00017624250969333803,7598
action,15,0.00017624250969333803,7598
passed,15,0.00017624250969333803,7598
five,15,0.00017624250969333803,7598
la,15,0.00017624250969333803,7598
rare,15,0.00017624250969333803,7598
buried,15,0.00017624250969333803,7598
difference,15,0.00017624250969333803,7598
pressure,15,0.00017624250969333803,7598
pleasing,15,0.00017624250969333803,7598
patience,15,0.00017624250969333803,7598
prepared,15,0.00017624250969333803,7598
babies,15,0.00017624250969333803,7598
inanimate,15,0.00017624250969333803,7598
deep,14,0.0001644930090471155,7598
possibly,14,0.0001644930090471155,7598
further,14,0.0001644930090471155,7598
called,14,0.0001644930090471155,7598
recent,14,0.0001644930090471155,7598
full,14,0.0001644930090471155,7598
second,14,0.0001644930090471155,7598
